#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,入手時期集村(0=or/1=and),初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
GXザザミメイル,0,1,8,1,9,99,0,108,150,-1,3,-3,0,1,窮地,4,体術,1,ガード強化,1,,,,,ちいさな研精石,1,盾蟹の重殻,4,王族カナブン,3,ゲネポスの厚鱗,4
GXザザミレジスト,0,2,8,1,9,99,0,64,91,-1,4,-3,0,1,窮地,4,強撃瓶追加,1,体術,1,,,,,ちいさな研精石,1,盾蟹の重殻,4,王族カナブン,3,ゲネポスの厚鱗,4
ザザミXRメイル,0,1,8,3,10,99,0,102,144,-1,3,-3,0,1,ガード性能,1,,,,,,,,,獰猛化盾蟹重殻,1,盾蟹の重殻,5,獰猛な強竜骨,1,盾蟹素材(上位pts),8
ザザミXRレジスト,0,2,8,3,10,99,0,61,88,-1,4,-3,0,1,反動,1,,,,,,,,,獰猛化盾蟹重殻,1,盾蟹の重殻,5,獰猛な強竜骨,1,盾蟹素材(上位pts),8
ラングロＸメイル,0,1,8,1,10,99,0,102,144,2,-3,0,-1,1,細菌学,4,溜め短縮,4,体術,1,,,,,赤甲獣の重殻,2,赤甲獣の大蛇腹甲,4,重厚な骨,2,獄炎石,2
ラングロＸレジスト,0,2,8,1,10,99,0,61,88,3,-3,0,-1,1,細菌学,4,溜め短縮,4,体術,1,,,,,赤甲獣の重殻,2,赤甲獣の大蛇腹甲,4,重厚な骨,2,獄炎石,2
コンガＸメイル,0,1,8,1,10,99,0,104,146,-3,1,1,-1,0,細菌学,2,食いしん坊,2,攻撃,1,,,,,桃毛獣の豪剛毛,3,コンガの豪剛毛,4,堅牢な骨,3,皇帝バッタ,2
コンガＸレジスト,0,2,8,1,10,99,0,62,89,-2,1,1,-1,0,細菌学,2,食いしん坊,2,攻撃,1,,,,,桃毛獣の豪剛毛,3,コンガの豪剛毛,4,堅牢な骨,3,皇帝バッタ,2
GXコンガメイル,0,1,8,2,10,99,0,110,152,-3,1,1,-1,0,特殊攻撃,2,攻撃,1,茸食,1,,,,,EX桃毛獣チケット,1,桃毛獣の豪剛毛,3,ファンゴの厚毛皮,4,奇猿狐の剛毛,3
GXコンガレジスト,0,2,8,2,10,99,0,66,93,-2,1,1,-1,0,特殊攻撃,2,攻撃,1,茸食,1,,,,,EX桃毛獣チケット,1,桃毛獣の豪剛毛,3,ファンゴの厚毛皮,4,奇猿狐の剛毛,3
ルドロスＸメイル,0,1,8,1,9,99,0,102,144,-3,4,-1,0,0,気力回復,3,水属性攻撃,1,,,,,,,海綿質の厚皮,3,水生獣の厚皮,3,柔軟な厚皮,3,皇帝バッタ,2
ルドロスＸレジスト,0,2,8,1,9,99,0,61,88,-3,5,-1,0,0,気力回復,2,水属性攻撃,1,,,,,,,海綿質の厚皮,3,水生獣の厚皮,3,柔軟な厚皮,3,皇帝バッタ,2
ルドロスXRメイル,0,1,8,1,10,99,0,100,142,-3,4,-1,0,0,気力回復,4,回避性能,-3,,,,,,,獰猛化水獣厚鱗,1,海綿質の厚皮,4,獰猛な特大水袋,1,水獣素材(上位pts),8
ルドロスXRレジスト,0,2,8,1,10,99,0,60,87,-3,5,-1,0,0,気力回復,4,回避性能,-3,,,,,,,獰猛化水獣厚鱗,1,海綿質の厚皮,4,獰猛な特大水袋,1,水獣素材(上位pts),8
ボロスＸメイル,0,1,8,0,10,99,0,106,148,0,0,1,-2,0,ガード性能,3,だるま,2,攻撃,2,ガード強化,1,,,土砂竜の重甲,4,土砂竜の重頭殻,3,土砂竜の堅甲,4,上質な毛皮,5
ボロスＸレジスト,0,2,8,0,10,99,0,63,90,0,0,1,-2,0,変則射撃,3,だるま,2,攻撃,2,精密射撃,1,,,土砂竜の重甲,4,土砂竜の重頭殻,3,土砂竜の堅甲,4,上質な毛皮,5
バサルＸメイル,0,1,8,0,10,99,0,108,150,0,-2,1,1,-3,防御,3,減気攻撃,2,重撃,1,,,,,岩竜の重殻,4,獄炎石,2,劇烈毒袋,2,ユニオン鉱石,4
バサルＸレジスト,0,2,8,0,10,99,0,64,91,0,-2,1,1,-2,防御,3,減気攻撃,2,重撃,1,,,,,岩竜の重殻,4,獄炎石,2,劇烈毒袋,2,ユニオン鉱石,4
ホロロＸメイル,0,1,8,1,10,99,0,102,144,-2,-2,1,1,0,観察眼,3,痛撃,2,睡眠,1,特殊攻撃,1,,,夜鳥の大翼,4,夜鳥の特上羽鱗,3,カブレライト鉱石,5,首鳴竜の特上皮,6
ホロロＸレジスト,0,2,8,1,10,99,0,61,88,-1,-2,1,1,0,観察眼,3,痛撃,2,睡眠,1,特殊攻撃,1,,,夜鳥の大翼,4,夜鳥の特上羽鱗,3,カブレライト鉱石,5,首鳴竜の特上皮,6
ザボアＸメイル,0,1,8,0,10,99,0,102,144,-2,3,-4,4,0,ガード性能,4,砲術,2,寒冷適応,1,,,,,化け鮫の特上ヒレ,2,化け鮫の厚鱗,2,堅牢な骨,3,カワズの大殿油,1
ザボアＸレジスト,0,2,8,0,10,99,0,61,88,-2,3,-4,5,0,反動,4,砲術,2,寒冷適応,1,,,,,化け鮫の特上ヒレ,2,化け鮫の厚鱗,2,堅牢な骨,3,カワズの大殿油,1
フルフルＸメイル,0,1,8,0,10,99,0,108,150,-4,1,4,2,1,回復量,3,回復速度,3,加護,1,,,,,真珠色の艶皮,1,雷電袋,2,モンスターの特濃,4,狩技ドリンク,3
フルフルＸレジスト,0,2,8,0,10,99,0,64,91,-4,1,5,2,1,回復量,3,回復速度,2,加護,1,,,,,真珠色の艶皮,1,雷電袋,2,モンスターの特濃,4,狩技ドリンク,3
フルフルXRメイル,0,1,8,1,11,99,0,102,144,-4,1,4,2,1,回復速度,6,調合成功率,-2,,,,,,,獰猛化白柔艶皮,1,真珠色の艶皮,5,獰猛な雷電袋,1,フルフル素材(上位pts),8
フルフルXRレジスト,0,2,8,1,11,99,0,61,88,-4,1,5,2,1,回復速度,6,調合成功率,-2,,,,,,,獰猛化白柔艶皮,1,真珠色の艶皮,5,獰猛な雷電袋,1,フルフル素材(上位pts),8
スキュラＸメイル,0,1,8,0,10,99,0,110,152,0,2,-2,1,2,体術,3,職工,2,特殊攻撃,1,,,,,影蜘蛛の重鋏角,2,影蜘蛛の重殻,2,影蜘蛛の秘棘,1,モンスターの濃汁,5
スキュラＸレジスト,0,2,8,0,10,99,0,66,93,0,2,-2,1,3,体術,3,職工,2,特殊攻撃,1,,,,,影蜘蛛の重鋏角,2,影蜘蛛の重殻,2,影蜘蛛の秘棘,1,モンスターの濃汁,5
レイアＸメイル,0,1,8,0,10,99,0,112,154,3,0,-2,0,-3,体力,3,回復量,2,走行継続,1,,,,,雌火竜の厚鱗,3,雌火竜の厚翼膜,3,雌火竜の秘棘,2,獄炎石,2
レイアＸレジスト,0,2,8,0,10,99,0,67,94,4,0,-2,0,-3,体力,3,回復量,2,走行継続,1,,,,,雌火竜の厚鱗,3,雌火竜の厚翼膜,3,雌火竜の秘棘,2,獄炎石,2
GXレイアメイル,0,1,8,1,13,99,0,118,160,3,0,-2,0,-3,野草知識,3,回復量,2,節食,1,,,,,希望の証ＸＸ,1,雌火竜の厚鱗,5,雌火竜の上棘,3,アルティマ結晶,5
GXレイアレジスト,0,2,8,1,13,99,0,70,97,4,0,-2,0,-3,野草知識,3,回復量,2,節食,1,,,,,希望の証ＸＸ,1,雌火竜の厚鱗,5,雌火竜の上棘,3,アルティマ結晶,5
レイアXRメイル,0,1,8,2,11,99,0,106,148,3,0,-2,0,-3,体力,3,,,,,,,,,獰猛化雌火竜厚鱗,1,雌火竜の厚鱗,5,獰猛な業炎袋,1,雌火竜素材(上位pts),8
レイアXRレジスト,0,2,8,2,11,99,0,63,90,4,0,-2,0,-3,体力,2,,,,,,,,,獰猛化雌火竜厚鱗,1,雌火竜の厚鱗,5,獰猛な業炎袋,1,雌火竜素材(上位pts),8
ハプルＸメイル,0,1,8,1,10,99,0,112,154,2,0,-1,-3,1,抜刀減気,3,食事,3,,,,,,,潜口竜の厚皮,4,潜口竜の重殻,4,光り輝く体液,3,砂竜の厚鱗,5
ハプルＸレジスト,0,2,8,1,10,99,0,67,94,3,0,-1,-3,1,装填速度,3,食事,3,,,,,,,潜口竜の厚皮,4,潜口竜の重殻,4,光り輝く体液,3,砂竜の厚鱗,5
ガノスＸメイル,0,1,8,1,10,99,0,114,156,-2,4,-4,2,1,乗り,3,気力回復,2,跳躍,2,捕獲,2,,,水竜の厚鱗,4,水竜の重牙,2,イーオスの厚鱗,2,モンスターの濃汁,5
ガノスＸレジスト,0,2,8,1,10,99,0,68,95,-2,5,-4,2,1,乗り,3,気力回復,2,跳躍,2,捕獲,2,,,水竜の厚鱗,4,水竜の重牙,2,イーオスの厚鱗,2,モンスターの濃汁,5
ブランゴＸメイル,0,1,8,2,10,99,0,108,150,-4,1,0,4,0,体術,4,納刀,1,,,,,,,雪獅子の豪剛毛,3,強靭な牙獣髭,2,ギアノスの厚鱗,4,ランポスの厚鱗,5
ブランゴＸレジスト,0,2,8,2,10,99,0,64,91,-4,1,0,5,0,体術,4,納刀,1,,,,,,,雪獅子の豪剛毛,3,強靭な牙獣髭,2,ギアノスの厚鱗,4,ランポスの厚鱗,5
GXブランゴメイル,0,1,8,1,10,99,0,116,158,-4,1,0,4,0,体術,4,スタミナ,2,,,,,,,高密度の研精石,1,雪獅子の豪剛毛,3,雌火竜の厚鱗,2,ゲネポスの厚鱗,5
GXブランゴレジスト,0,2,8,1,10,99,0,69,96,-4,1,0,5,0,体術,4,スタミナ,2,,,,,,,高密度の研精石,1,雪獅子の豪剛毛,3,雌火竜の厚鱗,2,ゲネポスの厚鱗,5
ラヴァＸメイル,0,1,8,1,10,99,0,114,156,4,-4,0,0,1,攻撃,3,窮地,2,根性,1,,,,,溶岩竜の重殻,4,溶岩竜の上ヒレ,5,業炎袋,2,メランジェ鉱石,3
ラヴァＸレジスト,0,2,8,1,10,99,0,68,95,5,-4,0,0,1,攻撃,3,窮地,2,根性,1,,,,,溶岩竜の重殻,4,溶岩竜の上ヒレ,5,業炎袋,2,メランジェ鉱石,3
GXラヴァメイル,0,1,8,1,13,99,0,120,162,4,-4,0,0,1,窮地,2,我慢,2,逆境,1,,,,,希望の証ＸＸ,1,溶岩竜の厚鱗,5,溶岩竜の重牙,5,獄炎石,4
GXラヴァレジスト,0,2,8,1,13,99,0,72,99,5,-4,0,0,1,窮地,2,我慢,2,逆境,1,,,,,希望の証ＸＸ,1,溶岩竜の厚鱗,5,溶岩竜の重牙,5,獄炎石,4
ギザミＸメイル,0,1,8,2,10,99,0,110,152,1,2,-1,-1,0,達人,3,斬れ味,2,,,,,,,重竜頭殻,1,鋭利な爪,4,エルトライト鉱石,4,冥カイコ,4
ギザミＸレジスト,0,2,8,2,10,99,0,66,93,2,2,-1,-1,0,達人,3,弾薬節約,2,,,,,,,重竜頭殻,1,鋭利な爪,4,エルトライト鉱石,4,冥カイコ,4
GXギザミメイル,0,1,8,0,10,99,0,118,160,1,2,-1,-1,0,達人,3,匠,2,連撃,2,,,,,高密度の研精石,1,鎌蟹の重殻,5,鋭利な爪,8,水竜の厚鱗,2
GXギザミレジスト,0,2,8,0,10,99,0,70,97,2,2,-1,-1,0,達人,3,通常弾強化,2,連撃,2,,,,,高密度の研精石,1,鎌蟹の重殻,5,鋭利な爪,8,水竜の厚鱗,2
ギザミXRメイル,0,1,8,1,11,99,0,104,146,1,2,-1,-1,0,斬れ味,5,達人,2,匠,1,,,,,獰猛化鎌蟹重殻,1,鎌蟹の重殻,5,獰猛な強竜骨,1,鎌蟹素材(上位pts),8
ギザミXRレジスト,0,2,8,1,11,99,0,62,89,2,2,-1,-1,0,弾薬節約,5,達人,2,通常弾強化,1,,,,,獰猛化鎌蟹重殻,1,鎌蟹の重殻,5,獰猛な強竜骨,1,鎌蟹素材(上位pts),8
ガララＸメイル,0,1,8,1,10,99,0,112,154,1,-1,0,-3,1,聴覚保護,4,麻痺,1,捕獲,1,,,,,絞蛇竜の重鳴甲,2,絞蛇竜の厚皮,3,絞蛇竜の堅殻,5,ゲネポスの厚鱗,3
ガララＸレジスト,0,2,8,1,10,99,0,67,94,1,-1,1,-3,1,聴覚保護,4,麻痺,1,捕獲,1,,,,,絞蛇竜の重鳴甲,2,絞蛇竜の厚皮,3,絞蛇竜の堅殻,5,ゲネポスの厚鱗,3
ナルガＸメイル,0,1,8,1,10,99,0,100,142,-2,1,-3,1,1,達人,4,回避距離,2,回避性能,1,,,,,迅竜の厚鱗,4,迅竜の重牙,5,モンスターの特濃,4,冥カイコ,4
ナルガＸレジスト,0,2,8,1,10,99,0,60,87,-2,1,-2,1,1,達人,4,回避距離,2,回避性能,1,,,,,迅竜の厚鱗,4,迅竜の重牙,5,モンスターの特濃,4,冥カイコ,4
ガルルガＸメイル,0,1,8,1,11,99,0,116,158,2,-1,2,0,0,剣術,3,聴覚保護,2,採取,-3,,,,,黒狼鳥の厚鱗,4,黒狼鳥の重殻,3,黒狼鳥の剛翼,4,ゲネポスの大剛牙,2
ガルルガＸレジスト,0,2,8,1,11,99,0,69,96,3,-1,2,0,0,変則射撃,3,聴覚保護,2,採取,-3,,,,,黒狼鳥の厚鱗,4,黒狼鳥の重殻,3,黒狼鳥の剛翼,4,ゲネポスの大剛牙,2
ガンキンＸメイル,0,1,8,1,11,99,0,126,168,3,-4,0,-1,-2,抜刀減気,4,攻撃,2,防御,1,,,,,爆鎚竜の重殻,5,爆鎚竜の重顎,1,爆鎚竜の上鱗,4,真紅蓮石,2
ガンキンＸレジスト,0,2,8,1,11,99,0,75,102,4,-4,0,-1,-2,散弾強化,4,攻撃,2,防御,1,,,,,爆鎚竜の重殻,5,爆鎚竜の重顎,1,爆鎚竜の上鱗,4,真紅蓮石,2
GXホクシン【上衣】,0,1,8,1,11,99,0,118,160,-2,4,-2,3,2,北辰納豆流,2,,,,,,,,,ココットチケットＧ,1,交易チケット,1,化け鮫の厚皮,3,泡狐竜の上錦ヒレ,3
GXカイエン【上衣】,0,2,8,1,11,99,0,70,97,-2,5,-2,3,2,北辰納豆流,2,,,,,,,,,ココットチケットＧ,1,交易チケット,1,化け鮫の厚皮,3,泡狐竜の上錦ヒレ,3
Ｇ・ナイトＸスーツ,1,1,8,1,10,99,0,104,146,0,0,0,0,0,采配,2,運気,2,剛撃,1,,,,,不屈の証,1,雌火竜の厚鱗,3,ランゴスタの斬羽,3,モンスターの濃汁,3
Ｇ・ナイトＸベスト,1,2,8,1,10,99,0,62,89,0,0,0,0,0,采配,2,運気,2,裏稼業,1,,,,,不屈の証,1,雌火竜の厚鱗,3,ランゴスタの斬羽,3,モンスターの濃汁,3
Ｇ・バードＸスーツ,1,1,8,1,10,99,0,104,146,0,0,0,0,0,号令,2,運気,2,剛撃,1,,,,,不屈の証,1,龍歴院チケットＧ,1,岩竜の重殻,4,エルトライト鉱石,5
Ｇ・バードＸベスト,1,2,8,1,10,99,0,62,89,0,0,0,0,0,号令,2,運気,2,裏稼業,1,,,,,不屈の証,1,龍歴院チケットＧ,1,岩竜の重殻,4,エルトライト鉱石,5
ヘルパーＸスーツ,2,1,9,1,13,10,1,122,160,0,0,0,0,0,広域,3,回復量,2,,,,,,,ポッケチケットＧ,1,ピュアクリスタル,2,雪獅子の豪剛毛,2,鎌蟹の重殻,4
ヒーラーＸベスト,2,2,9,2,13,10,1,73,97,0,0,0,0,0,回復量,2,広域,2,,,,,,,ポッケチケットＧ,1,ピュアクリスタル,2,雪獅子の豪剛毛,2,鎌蟹の重殻,4
ヘルパーＺスーツ,2,1,9,0,13,10,1,124,162,0,0,0,0,0,広域,3,重撃,2,観察眼,2,野草知識,1,,,ポッケチケットＧ,1,ピュアクリスタル,2,迅竜の豪黒毛,2,鎌蟹の重殻,4
ヒーラーＺベスト,2,2,9,0,13,10,1,74,98,0,0,0,0,0,回復量,3,重撃,2,千里眼,2,茸食,1,,,ポッケチケットＧ,1,ピュアクリスタル,2,迅竜の豪黒毛,2,鎌蟹の重殻,4
龍歴士Ｘメイル,0,1,9,0,13,10,1,128,166,2,2,-2,-2,2,寒冷適応,2,炎熱適応,2,研磨術,1,回避術,1,,,ベルナチケットＧ,2,龍歴院チケットＧ,2,勇気の証ＸＸ,2,大竜玉,1
龍歴士Ｘレジスト,0,2,9,0,13,10,1,76,100,2,2,-2,-2,3,寒冷適応,2,炎熱適応,2,研磨術,1,回避術,1,,,ベルナチケットＧ,2,龍歴院チケットＧ,2,勇気の証ＸＸ,2,大竜玉,1
エースＸメイル,1,1,9,0,13,99,0,118,156,0,0,0,0,0,研ぎ師,2,斬れ味,2,剣術,2,気力回復,1,,,不屈の証Ｇ,1,獰猛化毒怪鳥特皮,1,重甲虫の断月尾,2,古龍の浄血,2
エースＸレジスト,1,2,9,0,13,99,0,70,94,0,0,0,0,0,装填数,2,弾薬節約,2,調合数,2,気力回復,1,,,不屈の証Ｇ,1,獰猛化毒怪鳥特皮,1,重甲虫の断月尾,2,古龍の浄血,2
クイーンＸメイル,2,1,9,0,13,99,0,118,156,0,0,0,0,0,研ぎ師,2,斬れ味,2,剣術,2,気力回復,1,,,不屈の証Ｇ,1,獰猛化毒怪鳥特皮,1,重甲虫の断月尾,2,古龍の浄血,2
クイーンＸレジスト,2,2,9,0,13,99,0,70,94,0,0,0,0,0,装填数,2,弾薬節約,2,調合数,2,気力回復,1,,,不屈の証Ｇ,1,獰猛化毒怪鳥特皮,1,重甲虫の断月尾,2,古龍の浄血,2
城塞特攻隊【胴巻】,0,1,9,1,13,99,0,122,160,0,0,0,0,0,匠,2,回復量,1,剥ぎ取り,1,気配,-2,,,希望の証ＸＸ,1,潜口竜の重殻,5,雷電袋,3,草食種の大重骨,4
城塞隠密隊【胴巻】,0,2,9,1,13,99,0,73,97,0,0,0,0,0,反動,2,回復量,1,剥ぎ取り,1,気配,-2,,,希望の証ＸＸ,1,潜口竜の重殻,5,雷電袋,3,草食種の大重骨,4
忍の装束・極天,0,1,9,0,12,99,0,126,164,2,-1,2,-1,1,痛撃,3,連撃,2,気配,2,,,,,ギルドチケットＧ,1,恐暴竜の厚黒皮,3,火竜の延髄,3,古龍の浄血,2
忍の装束・極地,0,2,9,0,12,99,0,75,99,2,-1,2,-1,2,痛撃,3,連撃,2,気配,2,,,,,ギルドチケットＧ,1,恐暴竜の厚黒皮,3,火竜の延髄,3,古龍の浄血,2
マスターＸメイル,0,1,9,0,12,99,0,116,154,2,-2,2,-2,2,無心,2,英雄の盾,2,加護,1,剛撃,1,,,ココットチケットＧ,2,勇気の証ＸＸ,2,いにしえの巨龍骨,3,大竜玉,1
マスターＸレジスト,0,2,9,0,12,99,0,69,93,3,-2,2,-2,2,無心,2,英雄の盾,2,加護,1,剛撃,1,,,ココットチケットＧ,2,勇気の証ＸＸ,2,いにしえの巨龍骨,3,大竜玉,1
桐花・真【胴当て】,0,1,9,0,12,99,0,128,166,-2,2,2,2,-2,連撃,2,属性会心,2,会心強化,1,気力回復,1,,,ユクモチケットＧ,2,足湯チケット,1,才覚の証,2,太古龍骨,1
三葵・真【胴当て】,0,2,9,0,12,99,0,76,100,-2,2,3,2,-2,連撃,2,属性会心,2,会心強化,1,気力回復,1,,,ユクモチケットＧ,2,足湯チケット,1,才覚の証,2,太古龍骨,1
夜叉【羽衣】,0,1,9,0,12,99,0,120,158,2,2,0,-2,-2,剣術,2,連撃,2,増幅,1,底力,-2,,,太古の注連縄,1,発光する上粘液,2,太古龍骨,2,ユクモの重木,2
修羅【羽衣】,0,2,9,0,12,99,0,72,96,2,2,0,-1,-1,装填数,2,連撃,2,増幅,1,底力,-2,,,太古の注連縄,1,発光する上粘液,2,太古龍骨,2,ユクモの重木,2
ヘリオスＸメイル,1,1,9,1,13,99,0,128,166,0,3,-2,1,-3,聴覚保護,3,属性攻撃,1,連撃,1,加護,-2,,,大海原の輝石,1,海竜の雷電殻,2,天彗龍の重殻,1,大竜玉,1
ヘリオスＸレジスト,1,2,9,1,13,99,0,76,100,0,4,-2,1,-3,聴覚保護,3,属性攻撃,1,連撃,1,加護,-2,,,大海原の輝石,1,海竜の雷電殻,2,天彗龍の重殻,1,大竜玉,1
セレネＸメイル,2,1,9,1,13,99,0,128,166,0,3,-2,1,-3,聴覚保護,3,属性攻撃,1,連撃,1,加護,-2,,,大海原の輝石,1,海竜の雷電殻,2,天彗龍の重殻,1,大竜玉,1
セレネＸレジスト,2,2,9,1,13,99,0,76,100,0,4,-2,1,-3,聴覚保護,3,属性攻撃,1,連撃,1,加護,-2,,,大海原の輝石,1,海竜の雷電殻,2,天彗龍の重殻,1,大竜玉,1
カイゼリンメイル,0,1,9,1,12,99,0,126,164,3,-2,1,0,-2,回避性能,2,回復量,2,跳躍,1,,,,,※伝説の職人依頼,1,,,,,,
カイゼリンレジスト,0,2,9,1,12,99,0,75,99,3,-2,1,0,-2,回避性能,2,回復量,2,跳躍,1,,,,,※伝説の職人依頼,1,,,,,,
ウィズダムＸスーツ,0,1,9,1,13,99,0,120,158,0,0,0,0,0,我慢,2,効果持続,2,ＳＰ延長,1,調合数,1,,,不屈の証Ｇ,1,龍識船チケット,1,巨獣の豪剛毛,4,極上の毛皮,6
ウィズダムＸベスト,0,2,9,1,13,99,0,72,96,0,0,0,0,0,我慢,2,効果持続,2,ＳＰ延長,1,調合数,1,,,不屈の証Ｇ,1,龍識船チケット,1,巨獣の豪剛毛,4,極上の毛皮,6
リチェルカスーツ,2,1,9,0,11,99,0,112,150,0,0,0,0,0,広域,3,調合成功率,3,調合数,2,捕獲,1,,,獰猛化狩猟の証Ⅴ,1,龍歴院チケットＧ,1,巨獣の豪剛毛,5,極上の毛皮,3
リチェルカベスト,2,2,9,0,11,99,0,67,91,0,0,0,0,0,広域,3,調合成功率,3,調合数,2,捕獲,1,,,獰猛化狩猟の証Ⅴ,1,龍歴院チケットＧ,1,巨獣の豪剛毛,5,極上の毛皮,3
チアフルＸスーツ,2,1,9,1,11,99,0,116,154,0,0,0,0,0,体力,3,本気,2,納刀研磨,1,,,,,獰猛化狩猟の証Ⅴ,1,龍歴院チケットＧ,1,大龍神カズラ,3,ゴム質の特上皮,4
チアフルＸベスト,2,2,9,1,11,99,0,69,93,0,0,0,0,0,体力,3,本気,2,射法,1,,,,,獰猛化狩猟の証Ⅴ,1,龍歴院チケットＧ,1,大龍神カズラ,3,ゴム質の特上皮,4
セーリオスーツ,1,1,9,1,13,99,0,120,158,0,0,0,0,0,気絶,3,達人,3,強欲,1,,,,,※鏖魔Ｇ１クリア,1,,,,,,
セーリオベスト,1,2,9,1,13,99,0,72,96,0,0,0,0,0,気絶,3,達人,3,強欲,1,,,,,※鏖魔Ｇ１クリア,1,,,,,,
シャルマンスーツ,2,1,9,2,13,99,0,120,158,0,0,0,0,0,達人,3,睡眠,2,強欲,1,,,,,※鏖魔Ｇ１クリア,1,,,,,,
シャルマンベスト,2,2,9,2,13,99,0,72,96,0,0,0,0,0,達人,3,睡眠,2,強欲,1,,,,,※鏖魔Ｇ１クリア,1,,,,,,
ベリオＸメイル,0,1,9,1,11,99,0,116,154,-3,0,-1,3,0,達人,3,体術,3,回避性能,2,跳躍,1,,,氷牙竜の重殻,4,氷牙竜の靭尾,2,氷牙竜の厚毛皮,3,白兎獣の剛毛,3
ベリオＸレジスト,0,2,9,1,11,99,0,69,93,-3,0,-1,4,0,達人,3,体術,3,回避性能,2,跳躍,1,,,氷牙竜の重殻,4,氷牙竜の靭尾,2,氷牙竜の厚毛皮,3,白兎獣の剛毛,3
セルタスＸメイル,0,1,9,1,11,99,0,122,160,-3,4,-2,-2,5,斬れ味,4,ガード性能,2,砲術,1,英雄の盾,1,,,重甲虫の重胸殻,4,重甲虫の断月尾,2,徹甲虫の斬羽,3,特上な腹袋,4
セルタスＸレジスト,0,2,9,1,11,99,0,73,97,-3,4,-2,-2,6,弾薬節約,4,ガード性能,2,砲術,1,英雄の盾,1,,,重甲虫の重胸殻,4,重甲虫の断月尾,2,徹甲虫の斬羽,3,特上な腹袋,4
レウスＸメイル,0,1,9,1,11,99,0,120,158,4,0,-2,0,-4,攻撃,3,痛撃,3,聴覚保護,1,,,,,火竜の厚鱗,4,火竜の堅殻,5,火竜の剛翼,2,メランジェ鉱石,3
レウスＸレジスト,0,2,9,1,11,99,0,72,96,5,0,-2,0,-4,攻撃,3,痛撃,3,聴覚保護,1,,,,,火竜の厚鱗,4,火竜の堅殻,5,火竜の剛翼,2,メランジェ鉱石,3
GXレウスメイル,0,1,9,1,13,99,0,124,162,4,0,-2,0,-4,炎熱適応,3,痛撃,2,,,,,,,希望の証ＸＸ,1,火竜の厚鱗,5,火竜の靭尾,2,アルティマ結晶,4
GXレウスレジスト,0,2,9,1,13,99,0,74,98,5,0,-2,0,-4,炎熱適応,3,痛撃,2,,,,,,,希望の証ＸＸ,1,火竜の厚鱗,5,火竜の靭尾,2,アルティマ結晶,4
レウスXRメイル,0,1,9,1,13,99,0,116,154,4,0,-2,0,-4,攻撃,4,痛撃,3,,,,,,,獰猛化火竜厚鱗,1,火竜の厚鱗,5,火竜の重殻,5,雄火竜素材(Ｇ級pts),8
レウスXRレジスト,0,2,9,1,13,99,0,69,93,5,0,-2,0,-4,攻撃,4,痛撃,3,,,,,,,獰猛化火竜厚鱗,1,火竜の厚鱗,5,火竜の重殻,5,雄火竜素材(Ｇ級pts),8
ラギアＸメイル,0,1,9,2,11,99,0,120,158,-3,2,4,-1,-2,属性攻撃,2,気力回復,2,ガード性能,1,,,,,海竜の厚皮,4,海竜の雷電殻,1,ピュアクリスタル,2,真紅蓮石,2
ラギアＸレジスト,0,2,9,2,11,99,0,72,96,-3,2,5,-1,-2,属性攻撃,2,気力回復,2,貫通弾強化,1,,,,,海竜の厚皮,4,海竜の雷電殻,1,ピュアクリスタル,2,真紅蓮石,2
ラギアXRメイル,0,1,9,1,13,99,0,116,154,-3,2,4,-1,-2,気力回復,7,,,,,,,,,獰猛化海竜厚皮,1,海竜の厚皮,4,獰猛な帯電重殻,1,海竜素材(Ｇ級pts),8
ラギアXRレジスト,0,2,9,1,13,99,0,69,93,-3,2,5,-1,-2,気力回復,7,,,,,,,,,獰猛化海竜厚皮,1,海竜の厚皮,4,獰猛な帯電重殻,1,海竜素材(Ｇ級pts),8
ジンオウＸメイル,0,1,9,1,11,99,0,120,158,0,-1,4,-4,1,属性会心,4,達人,1,,,,,,,雷狼竜の雷電毛,4,雷狼竜の重殻,4,雷狼竜の雷電殻,3,雷光ゼリー,8
ジンオウＸレジスト,0,2,9,1,11,99,0,72,96,0,-1,5,-4,1,属性会心,4,達人,1,,,,,,,雷狼竜の雷電毛,4,雷狼竜の重殻,4,雷狼竜の雷電殻,3,雷光ゼリー,8
GXジンオウメイル,0,1,9,1,13,99,0,124,162,0,-1,4,-4,1,連撃,2,本気,2,体術,1,,,,,希望の証ＸＸ,1,雷狼竜の雷電毛,5,雷狼竜の雷電殻,4,海竜の雷電殻,4
GXジンオウレジスト,0,2,9,1,13,99,0,74,98,0,-1,5,-4,1,連撃,2,本気,2,体術,1,,,,,希望の証ＸＸ,1,雷狼竜の雷電毛,5,雷狼竜の雷電殻,4,海竜の雷電殻,4
グラビドＸメイル,0,1,9,0,11,99,0,120,158,3,-3,1,0,-2,攻撃,3,睡眠,2,盾持,2,ガード性能,1,,,鎧竜の重殻,5,鎧竜の剛翼,2,堅竜骨,3,業炎袋,2
